"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 13, 2003","2,555.27","2,566.95","2,599.44","2,535.04","-","-0.62%"
"Feb 12, 2003","2,571.25","2,621.45","2,621.45","2,565.02","-","-2.12%"
"Feb 11, 2003","2,627.00","2,593.15","2,664.16","2,584.68","-","1.58%"
"Feb 10, 2003","2,586.09","2,573.26","2,593.00","2,528.90","-","0.65%"
"Feb 07, 2003","2,569.34","2,649.02","2,671.70","2,561.73","-","-3.01%"
"Feb 06, 2003","2,649.00","2,714.12","2,720.18","2,617.66","-","-2.82%"
"Feb 05, 2003","2,725.88","2,626.85","2,738.11","2,584.88","-","3.53%"
"Feb 04, 2003","2,632.98","2,750.04","2,750.04","2,618.14","-","-4.32%"
"Feb 03, 2003","2,751.99","2,750.40","2,802.93","2,735.58","-","0.15%"
"Jan 31, 2003","2,747.83","2,687.72","2,753.26","2,622.41","-","2.01%"
"Jan 30, 2003","2,693.78","2,711.84","2,742.92","2,665.52","-","-0.47%"
"Jan 29, 2003","2,706.57","2,667.69","2,743.10","2,563.92","-","1.32%"
"Jan 28, 2003","2,671.36","2,649.96","2,705.22","2,616.04","-","1.04%"
"Jan 27, 2003","2,643.80","2,716.42","2,728.28","2,615.67","-","-2.72%"
"Jan 24, 2003","2,717.82","2,813.13","2,827.43","2,714.89","-","-3.32%"
"Jan 23, 2003","2,811.22","2,804.13","2,862.59","2,776.72","-","0.28%"
"Jan 22, 2003","2,803.25","2,866.35","2,897.48","2,765.56","-","-2.35%"
"Jan 21, 2003","2,870.57","2,900.88","2,955.75","2,860.34","-","-0.79%"
"Jan 20, 2003","2,893.55","2,927.58","2,966.78","2,892.93","-","-0.87%"
"Jan 17, 2003","2,918.82","3,047.11","3,047.11","2,918.26","-","-4.43%"
"Jan 16, 2003","3,054.11","3,047.24","3,080.27","3,023.32","-","0.15%"
"Jan 15, 2003","3,049.40","3,107.61","3,145.66","3,036.94","-","-1.59%"
"Jan 14, 2003","3,098.72","3,063.49","3,141.33","3,055.29","-","1.24%"
"Jan 13, 2003","3,060.65","3,039.91","3,127.12","3,039.91","-","0.77%"
"Jan 10, 2003","3,037.33","3,037.80","3,093.78","2,986.75","-","-0.01%"
"Jan 09, 2003","3,037.68","3,000.24","3,043.64","2,932.93","-","1.49%"
"Jan 08, 2003","2,993.00","3,108.02","3,108.02","2,993.00","-","-3.85%"
"Jan 07, 2003","3,112.77","3,156.56","3,156.56","3,069.11","-","-1.41%"
"Jan 06, 2003","3,157.25","3,101.17","3,157.25","3,033.77","-","2.08%"
"Jan 03, 2003","3,092.94","3,098.89","3,124.86","3,070.03","-","-0.39%"
"Jan 02, 2003","3,105.04","2,898.68","3,105.04","2,898.68","-","7.34%"
"Dec 30, 2002","2,892.63","2,838.87","2,900.95","2,836.01","-","1.85%"
"Dec 27, 2002","2,840.00","2,996.67","2,996.67","2,840.00","-","-5.36%"
"Dec 23, 2002","3,000.84","3,022.31","3,048.29","2,961.78","-","-0.77%"
"Dec 20, 2002","3,024.22","2,970.28","3,039.12","2,948.56","-","2.12%"
"Dec 19, 2002","2,961.41","3,031.98","3,099.32","2,925.87","-","-2.03%"
"Dec 18, 2002","3,022.69","3,136.04","3,136.04","3,022.69","-","-3.74%"
"Dec 17, 2002","3,139.97","3,209.65","3,222.40","3,136.09","-","-2.04%"
"Dec 16, 2002","3,205.29","3,074.51","3,205.29","3,029.74","-","4.17%"
"Dec 13, 2002","3,077.06","3,110.79","3,122.53","3,034.12","-","-1.12%"
"Dec 12, 2002","3,111.88","3,193.59","3,208.59","3,098.26","-","-2.63%"
"Dec 11, 2002","3,196.05","3,166.46","3,212.62","3,134.37","-","0.89%"
"Dec 10, 2002","3,167.99","3,062.87","3,173.96","3,062.87","-","3.34%"
"Dec 09, 2002","3,065.57","3,206.36","3,223.42","3,065.57","-","-4.43%"
"Dec 06, 2002","3,207.53","3,221.68","3,245.76","3,108.76","-","-0.53%"
"Dec 05, 2002","3,224.74","3,327.75","3,386.27","3,189.12","-","-2.89%"
"Dec 04, 2002","3,320.75","3,275.80","3,331.14","3,235.58","-","1.23%"
"Dec 03, 2002","3,280.49","3,389.13","3,410.95","3,278.63","-","-2.95%"
"Dec 02, 2002","3,380.20","3,332.73","3,476.83","3,332.73","-","1.80%"
"Nov 29, 2002","3,320.32","3,361.06","3,403.40","3,320.32","-","-1.20%"
"Nov 28, 2002","3,360.76","3,342.58","3,376.99","3,305.44","-","0.44%"
"Nov 27, 2002","3,346.14","3,184.47","3,346.14","3,148.94","-","4.84%"
"Nov 26, 2002","3,191.63","3,299.61","3,333.53","3,183.30","-","-3.26%"
"Nov 25, 2002","3,299.24","3,322.78","3,365.59","3,278.59","-","-0.65%"
"Nov 22, 2002","3,320.88","3,302.68","3,337.34","3,278.00","-","0.49%"
"Nov 21, 2002","3,304.63","3,216.54","3,304.83","3,216.54","-","2.85%"
"Nov 20, 2002","3,212.99","3,210.22","3,224.78","3,117.02","-","0.19%"
"Nov 19, 2002","3,206.93","3,205.76","3,221.98","3,144.78","-","-0.36%"
"Nov 18, 2002","3,218.36","3,195.97","3,262.08","3,185.06","-","0.83%"
"Nov 15, 2002","3,191.76","3,195.99","3,232.07","3,151.61","-","0.11%"
"Nov 14, 2002","3,188.39","3,063.30","3,191.67","3,035.72","-","3.98%"
"Nov 13, 2002","3,066.42","3,096.70","3,121.32","2,987.85","-","-1.59%"
"Nov 12, 2002","3,115.88","3,040.14","3,129.66","3,024.97","-","2.43%"
"Nov 11, 2002","3,042.06","3,076.25","3,076.25","3,005.43","-","-1.20%"
"Nov 08, 2002","3,079.10","3,157.91","3,174.39","3,072.81","-","-2.43%"
"Nov 07, 2002","3,155.66","3,298.51","3,334.51","3,130.44","-","-4.34%"
"Nov 06, 2002","3,298.84","3,356.06","3,443.49","3,280.90","-","-1.57%"
"Nov 05, 2002","3,351.32","3,318.17","3,395.53","3,268.13","-","0.70%"
"Nov 04, 2002","3,327.94","3,167.49","3,330.94","3,167.49","-","5.14%"
"Nov 01, 2002","3,165.16","3,152.19","3,174.01","3,056.22","-","0.39%"
"Oct 31, 2002","3,152.85","3,115.76","3,216.27","3,086.62","-","1.26%"
"Oct 30, 2002","3,113.59","3,024.90","3,140.39","2,999.60","-","3.03%"
"Oct 29, 2002","3,022.01","3,188.72","3,188.72","3,010.74","-","-5.53%"
"Oct 28, 2002","3,198.96","3,105.29","3,235.66","3,105.29","-","3.13%"
"Oct 25, 2002","3,102.01","3,089.71","3,119.71","3,018.74","-","0.39%"
"Oct 24, 2002","3,090.01","3,027.36","3,129.57","3,020.05","-","2.47%"
"Oct 23, 2002","3,015.42","3,164.58","3,232.98","2,983.64","-","-4.45%"
"Oct 22, 2002","3,155.97","3,269.80","3,299.01","3,141.60","-","-3.86%"
"Oct 21, 2002","3,282.67","3,151.94","3,282.67","3,096.12","-","3.76%"
"Oct 18, 2002","3,163.67","3,172.34","3,226.25","3,083.46","-","-0.28%"
"Oct 17, 2002","3,172.46","3,021.74","3,187.27","3,018.09","-","5.43%"
"Oct 16, 2002","3,008.93","3,038.18","3,106.29","2,966.44","-","-1.29%"
"Oct 15, 2002","3,048.27","2,856.58","3,048.27","2,856.58","-","6.95%"
"Oct 14, 2002","2,850.11","2,928.63","2,928.63","2,793.93","-","-2.75%"
"Oct 11, 2002","2,930.74","2,731.84","2,930.74","2,714.41","-","7.23%"
"Oct 10, 2002","2,733.19","2,593.26","2,733.19","2,548.40","-","5.21%"
"Oct 09, 2002","2,597.88","2,617.54","2,620.00","2,519.30","-","-0.92%"
"Oct 08, 2002","2,622.09","2,679.02","2,723.37","2,542.65","-","-1.70%"
"Oct 07, 2002","2,667.39","2,710.33","2,710.33","2,621.86","-","-1.74%"
"Oct 04, 2002","2,714.62","2,812.15","2,847.42","2,677.61","-","-3.51%"
"Oct 03, 2002","2,813.30","2,923.55","2,939.69","2,809.84","-","-3.88%"
"Oct 02, 2002","2,926.74","2,866.26","2,974.34","2,817.36","-","2.15%"
"Oct 01, 2002","2,865.23","2,772.96","2,894.93","2,729.57","-","3.47%"
"Sep 30, 2002","2,769.03","2,906.60","2,906.60","2,719.49","-","-5.13%"
"Sep 27, 2002","2,918.90","3,020.71","3,050.77","2,888.45","-","-3.37%"
"Sep 26, 2002","3,020.60","2,963.12","3,058.87","2,932.85","-","1.96%"
"Sep 25, 2002","2,962.50","2,872.98","2,979.60","2,806.83","-","3.11%"
"Sep 24, 2002","2,873.21","2,913.16","2,959.49","2,774.36","-","-1.41%"
"Sep 23, 2002","2,914.25","3,063.44","3,106.09","2,890.30","-","-4.94%"
"Sep 20, 2002","3,065.73","3,001.88","3,093.22","2,956.56","-","1.94%"
"Sep 19, 2002","3,007.47","3,136.33","3,162.07","3,007.47","-","-3.76%"
"Sep 18, 2002","3,124.92","3,277.41","3,277.41","3,111.01","-","-4.99%"
"Sep 17, 2002","3,289.13","3,321.76","3,445.59","3,243.81","-","-0.90%"
"Sep 16, 2002","3,319.05","3,359.33","3,378.11","3,288.22","-","-1.26%"
"Sep 13, 2002","3,361.28","3,406.58","3,406.58","3,275.28","-","-1.77%"
"Sep 12, 2002","3,421.87","3,573.22","3,573.22","3,421.87","-","-4.54%"
"Sep 11, 2002","3,584.69","3,507.50","3,615.59","3,467.22","-","2.58%"
"Sep 10, 2002","3,494.69","3,437.11","3,515.52","3,437.11","-","1.91%"
"Sep 09, 2002","3,429.22","3,480.57","3,480.57","3,383.68","-","-1.62%"
"Sep 06, 2002","3,485.68","3,361.67","3,486.51","3,352.10","-","3.90%"
"Sep 05, 2002","3,354.71","3,429.48","3,466.68","3,301.81","-","-2.08%"
"Sep 04, 2002","3,425.90","3,396.80","3,463.05","3,348.63","-","0.79%"
"Sep 03, 2002","3,398.99","3,609.03","3,609.03","3,398.99","-","-5.83%"
"Sep 02, 2002","3,609.41","3,698.69","3,698.69","3,602.37","-","-2.79%"
"Aug 30, 2002","3,712.94","3,658.67","3,720.50","3,603.04","-","1.42%"
"Aug 29, 2002","3,660.95","3,681.29","3,697.54","3,580.91","-","-0.59%"
"Aug 28, 2002","3,682.84","3,836.08","3,836.08","3,682.31","-","-4.38%"
"Aug 27, 2002","3,851.34","3,791.43","3,900.11","3,770.66","-","1.78%"
"Aug 26, 2002","3,783.84","3,830.08","3,899.60","3,749.93","-","-1.16%"
"Aug 23, 2002","3,828.26","3,911.22","3,924.30","3,815.28","-","-2.00%"
"Aug 22, 2002","3,906.55","3,873.55","3,930.96","3,855.94","-","0.99%"
"Aug 21, 2002","3,868.17","3,770.75","3,903.75","3,770.75","-","2.64%"
"Aug 20, 2002","3,768.51","3,842.41","3,868.86","3,765.08","-","-1.80%"
"Aug 19, 2002","3,837.67","3,681.67","3,846.72","3,628.46","-","4.15%"
"Aug 16, 2002","3,684.69","3,665.67","3,703.87","3,576.01","-","0.52%"
"Aug 15, 2002","3,665.74","3,591.48","3,722.93","3,591.48","-","2.11%"
"Aug 14, 2002","3,589.92","3,677.54","3,677.54","3,542.06","-","-2.53%"
"Aug 13, 2002","3,683.21","3,660.40","3,703.55","3,553.12","-","0.99%"
"Aug 12, 2002","3,647.13","3,750.26","3,750.26","3,639.46","-","-3.02%"
"Aug 09, 2002","3,760.86","3,682.74","3,760.86","3,607.53","-","2.22%"
"Aug 08, 2002","3,679.26","3,473.48","3,679.26","3,473.48","-","6.17%"
"Aug 07, 2002","3,465.54","3,570.11","3,632.47","3,440.57","-","-2.89%"
"Aug 06, 2002","3,568.64","3,319.77","3,601.57","3,235.38","-","7.08%"
"Aug 05, 2002","3,332.65","3,533.30","3,536.05","3,327.96","-","-5.66%"
"Aug 02, 2002","3,532.49","3,601.71","3,624.23","3,496.49","-","-2.05%"
"Aug 01, 2002","3,606.45","3,699.31","3,806.97","3,545.28","-","-2.53%"
"Jul 31, 2002","3,700.14","3,876.80","3,945.38","3,700.14","-","-4.61%"
"Jul 30, 2002","3,878.94","3,852.93","3,878.94","3,741.79","-","0.50%"
"Jul 29, 2002","3,859.78","3,584.51","3,859.78","3,584.51","-","7.85%"
"Jul 26, 2002","3,579.00","3,526.29","3,581.99","3,368.29","-","1.66%"
"Jul 25, 2002","3,520.46","3,632.90","3,726.58","3,472.84","-","-3.09%"
"Jul 24, 2002","3,632.66","3,515.57","3,641.07","3,265.96","-","3.32%"
"Jul 23, 2002","3,515.83","3,711.30","3,810.51","3,512.46","-","-4.76%"
"Jul 22, 2002","3,691.43","3,888.11","3,888.11","3,638.51","-","-5.15%"
"Jul 19, 2002","3,891.88","4,092.96","4,092.96","3,875.84","-","-5.09%"
"Jul 18, 2002","4,100.75","4,095.44","4,152.45","4,031.91","-","0.19%"
"Jul 17, 2002","4,092.82","3,978.97","4,105.69","3,899.51","-","2.89%"
"Jul 16, 2002","3,977.75","3,913.12","4,052.06","3,825.54","-","1.67%"
"Jul 15, 2002","3,912.51","4,124.53","4,142.65","3,912.51","-","-5.28%"
"Jul 12, 2002","4,130.80","4,121.02","4,249.77","4,075.25","-","0.30%"
"Jul 11, 2002","4,118.50","4,179.79","4,179.79","4,039.23","-","-1.71%"
"Jul 10, 2002","4,190.22","4,352.77","4,354.23","4,188.64","-","-4.11%"
"Jul 09, 2002","4,369.76","4,445.93","4,480.49","4,341.85","-","-1.63%"
"Jul 08, 2002","4,442.33","4,475.89","4,476.15","4,393.28","-","-0.91%"
"Jul 05, 2002","4,483.03","4,268.23","4,483.03","4,268.23","-","5.27%"
"Jul 04, 2002","4,258.62","4,140.43","4,258.62","4,140.43","-","2.91%"
"Jul 03, 2002","4,138.15","4,202.29","4,252.49","4,101.58","-","-1.38%"
"Jul 02, 2002","4,195.95","4,359.17","4,359.17","4,163.80","-","-3.91%"
"Jul 01, 2002","4,366.81","4,377.10","4,443.69","4,318.23","-","-0.36%"
"Jun 28, 2002","4,382.56","4,275.29","4,388.27","4,275.29","-","2.89%"
"Jun 27, 2002","4,259.43","4,103.62","4,259.43","4,103.62","-","3.91%"
"Jun 26, 2002","4,099.05","4,187.12","4,187.12","3,946.70","-","-2.47%"
"Jun 25, 2002","4,202.97","4,129.46","4,260.09","4,129.46","-","1.84%"
"Jun 24, 2002","4,127.21","4,233.87","4,297.98","4,045.52","-","-2.49%"
"Jun 21, 2002","4,232.40","4,244.24","4,312.12","4,153.31","-","-0.31%"
"Jun 20, 2002","4,245.68","4,352.31","4,371.00","4,199.85","-","-2.51%"
"Jun 19, 2002","4,354.82","4,423.83","4,423.83","4,321.90","-","-1.78%"
"Jun 18, 2002","4,433.85","4,481.02","4,503.80","4,398.73","-","-0.92%"
"Jun 17, 2002","4,475.10","4,317.84","4,483.29","4,317.84","-","3.98%"
"Jun 14, 2002","4,303.85","4,464.93","4,464.93","4,252.86","-","-3.72%"
"Jun 13, 2002","4,470.14","4,517.44","4,584.57","4,441.65","-","-0.89%"
"Jun 12, 2002","4,510.19","4,599.06","4,599.06","4,480.99","-","-2.08%"
"Jun 11, 2002","4,606.09","4,587.10","4,686.13","4,555.17","-","0.37%"
"Jun 10, 2002","4,589.26","4,617.19","4,659.22","4,544.77","-","-0.45%"
"Jun 07, 2002","4,610.18","4,630.43","4,630.43","4,513.00","-","-1.02%"
"Jun 06, 2002","4,657.52","4,634.22","4,716.35","4,617.43","-","0.72%"
"Jun 05, 2002","4,624.31","4,632.49","4,685.07","4,602.15","-","-0.03%"
"Jun 04, 2002","4,625.79","4,731.24","4,731.24","4,580.92","-","-2.57%"
"Jun 03, 2002","4,747.95","4,818.07","4,850.38","4,725.88","-","-1.46%"
"May 31, 2002","4,818.30","4,765.92","4,859.01","4,765.92","-","1.18%"
"May 30, 2002","4,761.96","4,873.60","4,873.60","4,741.95","-","-2.45%"
"May 29, 2002","4,881.80","4,914.54","4,914.54","4,855.25","-","-0.75%"
"May 28, 2002","4,918.58","4,969.35","5,016.11","4,892.75","-","-0.87%"
"May 27, 2002","4,961.54","4,896.84","4,972.21","4,896.84","-","1.27%"
"May 24, 2002","4,899.13","4,890.46","4,937.48","4,880.55","-","0.40%"
"May 23, 2002","4,879.50","4,925.05","4,952.14","4,859.54","-","-0.81%"
"May 22, 2002","4,919.50","4,971.31","4,996.57","4,889.33","-","-1.31%"
"May 21, 2002","4,984.61","4,993.43","5,057.82","4,948.05","-","-0.29%"
"May 20, 2002","4,998.99","5,046.17","5,059.42","4,984.54","-","-0.74%"
"May 17, 2002","5,036.41","5,057.96","5,126.33","5,021.91","-","-0.22%"
"May 16, 2002","5,047.45","5,066.83","5,101.12","5,032.08","-","-0.49%"
"May 15, 2002","5,072.39","5,062.10","5,085.21","5,001.42","-","0.46%"
"May 14, 2002","5,049.08","4,981.88","5,068.42","4,956.01","-","1.48%"
"May 13, 2002","4,975.48","4,861.15","4,988.40","4,832.86","-","2.13%"
"May 10, 2002","4,871.70","4,961.03","4,964.14","4,849.09","-","-1.91%"
"May 09, 2002","4,966.48","5,023.98","5,026.09","4,952.41","-","-1.24%"
"May 08, 2002","5,028.59","4,878.74","5,028.59","4,878.74","-","3.21%"
"May 07, 2002","4,872.41","4,875.35","4,892.43","4,773.49","-","-0.17%"
"May 06, 2002","4,880.67","4,884.03","4,926.78","4,876.58","-","-0.04%"
"May 03, 2002","4,882.77","4,958.78","5,021.74","4,872.19","-","-1.65%"
"May 02, 2002","4,964.56","5,043.01","5,066.97","4,952.16","-","-1.52%"
"Apr 30, 2002","5,041.20","5,007.24","5,041.20","4,929.35","-","0.66%"
"Apr 29, 2002","5,008.04","4,994.20","5,008.04","4,945.42","-","0.15%"
"Apr 26, 2002","5,000.38","5,064.79","5,097.85","4,984.62","-","-1.07%"
"Apr 25, 2002","5,054.41","5,158.66","5,166.98","5,012.86","-","-2.05%"
"Apr 24, 2002","5,160.14","5,187.13","5,220.58","5,144.19","-","-0.62%"
"Apr 23, 2002","5,192.10","5,211.73","5,246.18","5,147.87","-","-0.26%"
"Apr 22, 2002","5,205.48","5,285.42","5,285.42","5,173.68","-","-1.50%"
"Apr 19, 2002","5,284.55","5,263.48","5,288.84","5,222.22","-","0.41%"
"Apr 18, 2002","5,262.88","5,316.53","5,372.46","5,194.18","-","-1.05%"
"Apr 17, 2002","5,318.55","5,357.91","5,378.27","5,311.23","-","-0.47%"
"Apr 16, 2002","5,343.88","5,250.19","5,343.88","5,246.98","-","1.90%"
"Apr 15, 2002","5,244.20","5,194.94","5,244.20","5,167.19","-","1.05%"
"Apr 12, 2002","5,189.65","5,165.31","5,211.82","5,148.85","-","0.52%"
"Apr 11, 2002","5,162.96","5,270.35","5,290.87","5,162.07","-","-1.94%"
"Apr 10, 2002","5,265.36","5,169.99","5,274.28","5,139.01","-","1.84%"
"Apr 09, 2002","5,170.25","5,194.09","5,228.22","5,166.24","-","-0.19%"
"Apr 08, 2002","5,180.33","5,261.37","5,261.37","5,128.02","-","-1.52%"
"Apr 05, 2002","5,260.53","5,250.48","5,293.28","5,235.10","-","0.11%"
"Apr 04, 2002","5,254.95","5,284.20","5,290.12","5,211.74","-","-0.51%"
"Apr 03, 2002","5,281.84","5,293.37","5,322.55","5,266.06","-","-0.55%"
"Apr 02, 2002","5,311.08","5,379.64","5,379.64","5,289.80","-","-1.60%"
"Mar 28, 2002","5,397.29","5,350.26","5,424.52","5,350.26","-","0.92%"
"Mar 27, 2002","5,348.00","5,384.68","5,388.68","5,332.84","-","-0.79%"
"Mar 26, 2002","5,390.59","5,314.02","5,398.80","5,289.93","-","1.38%"
"Mar 25, 2002","5,317.38","5,361.20","5,400.43","5,306.44","-","-0.91%"
"Mar 22, 2002","5,366.13","5,348.33","5,401.82","5,331.00","-","0.33%"
"Mar 21, 2002","5,348.68","5,357.23","5,387.87","5,312.03","-","-0.30%"
"Mar 20, 2002","5,364.70","5,453.95","5,453.95","5,355.32","-","-1.79%"
"Mar 19, 2002","5,462.55","5,430.71","5,467.31","5,413.06","-","0.67%"
"Mar 18, 2002","5,426.04","5,399.15","5,465.29","5,392.13","-","0.46%"
"Mar 15, 2002","5,401.11","5,270.86","5,403.28","5,253.16","-","2.35%"
"Mar 14, 2002","5,276.87","5,245.80","5,293.48","5,233.66","-","0.59%"
"Mar 13, 2002","5,245.99","5,276.78","5,335.27","5,238.80","-","-0.57%"
"Mar 12, 2002","5,275.81","5,338.74","5,338.74","5,245.18","-","-1.21%"
"Mar 11, 2002","5,340.67","5,360.04","5,401.06","5,298.48","-","-0.35%"
"Mar 08, 2002","5,359.55","5,293.18","5,376.23","5,288.87","-","1.33%"
"Mar 07, 2002","5,289.43","5,293.48","5,370.45","5,267.79","-","0.08%"
"Mar 06, 2002","5,285.26","5,223.85","5,296.95","5,197.32","-","1.08%"
"Mar 05, 2002","5,228.67","5,245.71","5,284.39","5,208.86","-","-0.33%"
"Mar 04, 2002","5,245.84","5,107.87","5,265.35","5,107.87","-","2.91%"
"Mar 01, 2002","5,097.41","5,025.96","5,116.14","5,003.06","-","1.16%"
"Feb 28, 2002","5,039.08","4,945.14","5,072.43","4,926.62","-","1.59%"
"Feb 27, 2002","4,960.22","4,913.00","5,003.68","4,913.00","-","1.28%"
"Feb 26, 2002","4,897.75","4,863.34","4,937.02","4,860.27","-","0.70%"
"Feb 25, 2002","4,863.54","4,758.83","4,867.09","4,731.41","-","2.49%"
"Feb 22, 2002","4,745.58","4,846.67","4,846.67","4,730.15","-","-2.17%"
"Feb 21, 2002","4,850.73","4,797.93","4,868.13","4,788.40","-","1.47%"
"Feb 20, 2002","4,780.24","4,765.90","4,803.30","4,706.01","-","0.34%"
"Feb 19, 2002","4,764.05","4,855.70","4,855.70","4,757.73","-","-2.21%"
"Feb 18, 2002","4,871.76","4,865.83","4,894.49","4,840.88","-","0.19%"
"Feb 15, 2002","4,862.60","4,967.51","4,969.86","4,856.17","-","-2.24%"
"Feb 14, 2002","4,973.77","4,945.23","4,992.60","4,916.55","-","0.78%"
"Feb 13, 2002","4,935.35","4,891.01","4,945.87","4,834.15","-","1.04%"
"Feb 12, 2002","4,884.78","4,945.75","4,975.57","4,858.81","-","-1.12%"
"Feb 11, 2002","4,940.00","4,845.24","4,945.37","4,845.24","-","2.15%"
"Feb 08, 2002","4,835.95","4,850.39","4,896.55","4,806.78","-","-0.55%"
"Feb 07, 2002","4,862.62","4,798.03","4,873.59","4,730.70","-","1.21%"
"Feb 06, 2002","4,804.41","4,937.19","4,946.08","4,778.36","-","-2.68%"
"Feb 05, 2002","4,936.75","4,981.47","4,981.47","4,869.81","-","-0.96%"
"Feb 04, 2002","4,984.48","5,088.83","5,093.49","4,984.48","-","-2.21%"
"Feb 01, 2002","5,097.06","5,109.48","5,165.97","5,082.43","-","-0.21%"
"Jan 31, 2002","5,107.61","5,068.89","5,119.51","5,054.42","-","1.10%"
"Jan 30, 2002","5,052.20","5,065.62","5,066.42","4,980.70","-","-0.64%"
"Jan 29, 2002","5,084.52","5,165.06","5,205.63","5,073.07","-","-1.44%"
"Jan 28, 2002","5,159.02","5,156.52","5,203.77","5,129.24","-","0.05%"
"Jan 25, 2002","5,156.63","5,168.52","5,169.80","5,081.72","-","-0.27%"
"Jan 24, 2002","5,170.44","5,169.03","5,219.85","5,146.60","-","0.14%"
"Jan 23, 2002","5,163.03","5,048.81","5,169.53","5,006.26","-","2.32%"
"Jan 22, 2002","5,045.72","5,069.84","5,136.42","5,028.89","-","-0.47%"
"Jan 21, 2002","5,069.74","5,122.40","5,122.40","5,021.21","-","-1.02%"
"Jan 18, 2002","5,122.23","5,118.27","5,133.62","5,065.03","-","-0.22%"
"Jan 17, 2002","5,133.40","4,985.37","5,135.99","4,985.37","-","2.99%"
"Jan 16, 2002","4,984.20","5,050.35","5,052.81","4,974.58","-","-1.54%"
"Jan 15, 2002","5,062.04","5,059.84","5,107.56","5,029.48","-","-0.08%"
"Jan 14, 2002","5,065.84","5,206.23","5,206.23","5,055.62","-","-2.77%"
"Jan 11, 2002","5,209.97","5,228.09","5,270.44","5,188.43","-","-0.35%"
"Jan 10, 2002","5,228.11","5,265.81","5,265.81","5,172.04","-","-1.14%"
"Jan 09, 2002","5,288.21","5,228.18","5,303.81","5,180.32","-","0.99%"
"Jan 08, 2002","5,236.37","5,211.23","5,260.62","5,185.07","-","0.08%"
"Jan 07, 2002","5,232.22","5,327.40","5,347.12","5,220.99","-","-1.63%"
"Jan 04, 2002","5,318.73","5,291.60","5,352.16","5,262.92","-","0.92%"
"Jan 03, 2002","5,270.29","5,175.18","5,288.23","5,175.18","-","1.98%"
"Jan 02, 2002","5,167.88","5,155.26","5,195.56","5,107.36","-","0.15%"
"Dec 28, 2001","5,160.10","5,110.22","5,175.57","5,110.22","-","0.84%"
"Dec 27, 2001","5,117.13","5,032.87","5,117.13","5,032.87","-","1.95%"
"Dec 21, 2001","5,019.01","4,930.04","5,024.81","4,877.57","-","1.72%"
"Dec 20, 2001","4,934.14","4,990.92","5,026.82","4,924.63","-","-1.01%"
"Dec 19, 2001","4,984.69","5,036.03","5,061.25","4,948.28","-","-1.09%"
"Dec 18, 2001","5,039.64","5,061.84","5,115.79","5,037.87","-","-0.56%"
"Dec 17, 2001","5,067.99","4,913.93","5,098.25","4,905.28","-","3.23%"
"Dec 14, 2001","4,909.42","4,957.10","4,983.86","4,901.04","-","-1.14%"
"Dec 13, 2001","4,966.05","5,053.87","5,096.82","4,947.82","-","-1.91%"
"Dec 12, 2001","5,062.56","5,149.38","5,193.96","5,028.16","-","-1.63%"
"Dec 11, 2001","5,146.45","5,121.68","5,169.15","5,075.43","-","0.42%"
"Dec 10, 2001","5,124.68","5,200.54","5,212.95","5,113.41","-","-1.43%"
"Dec 07, 2001","5,199.03","5,277.18","5,297.90","5,199.03","-","-1.37%"
"Dec 06, 2001","5,271.29","5,258.47","5,341.86","5,241.24","-","0.16%"
